order_id,customer_id,product_card_id,delivery_status,Sum of is_delayed,Sum of order_item_quantity,Sum of order_item_total_amount,Sum of profit_per_order,Sum of sales,Year,Quarter,Month,Day,Year,Quarter,Month,Day
64226,7222,365,Early,0,2,113.09,-30.18591,119.98,2017,Qtr 3,July,14,2017,Qtr 3,August,4
64227,10760,403,Delayed,1,1,107.89,-269.8238,129.99,2017,Qtr 3,July,20,2017,Qtr 3,September,6
64242,3939,957,Delayed,1,1,290.9754,20.608633,299.98,2017,Qtr 3,July,18,2017,Qtr 3,August,29
64247,2956,502,Delayed,1,1,40.993298,13.194281,50,2017,Qtr 3,July,2,2017,Qtr 3,August,7
64248,9974,1004,Delayed,1,1,377.98,127.57161,399.98,2017,Qtr 2,June,12,2017,Qtr 2,April,6
64249,8097,502,Delayed,1,1,45.866844,20.462626,50,2017,Qtr 3,July,21,2017,Qtr 3,July,3
64251,866,817,Early,0,5,239.98,-118.496376,250,2017,Qtr 2,April,24,2017,Qtr 3,August,22
64252,9273,403,Early,0,1,116.575264,16.398052,129.99,2017,Qtr 3,August,5,2017,Qtr 3,July,23
64253,10617,1014,Delayed,1,3,156.75684,48.86929,149.94,2017,Qtr 3,July,8,2017,Qtr 3,September,8
64256,5970,1004,Early,0,1,381.9178,114.35712,399.98,2017,Qtr 3,July,7,2017,Qtr 3,July,11
64265,5404,403,On-time,0,1,115.18,30.724377,129.99,2017,Qtr 2,June,7,2017,Qtr 2,June,11
64266,9044,1004,Early,0,1,377.98,152.60686,399.98,2017,Qtr 3,August,2,2017,Qtr 3,July,6
64271,4580,1014,Delayed,1,3,113.27161,41.268726,149.94,2017,Qtr 3,September,2,2017,Qtr 3,July,19
64273,4125,365,Delayed,1,2,103.99,30.24944,119.98,2017,Qtr 4,December,4,2017,Qtr 3,August,22
64281,492,502,On-time,0,5,248.98,25.304695,250,2017,Qtr 2,May,10,2017,Qtr 2,June,2
64282,2826,1073,Delayed,1,1,158.36891,9.01174,199.99,2017,Qtr 3,July,23,2017,Qtr 3,August,8
64295,9800,1014,Delayed,1,1,44.2188,9.184677,49.98,2017,Qtr 3,July,4,2017,Qtr 3,July,13
64297,7354,365,Early,0,1,51.918903,10.91657,59.99,2017,Qtr 3,July,21,2017,Qtr 4,October,5
64299,8928,1004,Delayed,1,1,347.98,150.41432,399.98,2017,Qtr 3,July,29,2017,Qtr 3,August,5
64301,8836,502,On-time,0,2,94.676254,17.758793,100,2017,Qtr 3,July,29,2017,Qtr 3,July,21
64305,6560,191,On-time,0,2,191.99,-566.74646,199.98,2017,Qtr 2,April,25,2016,Qtr 4,November,15
64306,503,502,On-time,0,5,245.9779,118.800766,250,2017,Qtr 3,July,3,2017,Qtr 3,July,5
64312,1627,403,On-time,0,1,123.49,58.462585,129.99,2017,Qtr 3,July,2,2017,Qtr 3,July,28
64316,3226,191,Delayed,1,4,391.98,105.604225,399.96,2017,Qtr 2,May,25,2017,Qtr 3,July,2
64317,11984,365,Delayed,1,4,239.98,115.04322,239.96,2017,Qtr 3,August,30,2017,Qtr 3,August,22
64318,4073,645,Delayed,1,4,296.95,46.994743,299.98,2017,Qtr 2,May,4,2017,Qtr 3,July,18
64320,8501,1014,Delayed,1,4,156.57,76.978134,179.97,2017,Qtr 3,August,31,2017,Qtr 3,August,10
64328,2869,627,Delayed,1,4,133.08888,-66.944214,179.97,2017,Qtr 4,December,22,2017,Qtr 3,August,21
64329,3552,646,Delayed,1,1,90.85356,19.839525,119.97,2017,Qtr 3,August,16,2017,Qtr 3,July,28
64330,616,1014,Delayed,1,1,48.482613,3.4720163,49.98,2017,Qtr 3,July,3,2017,Qtr 3,July,23
64333,3991,627,Delayed,1,3,98.38,47.352356,99.99,2017,Qtr 3,August,7,2017,Qtr 2,June,21
64335,9548,1073,Delayed,1,1,163.99,-23.50198,199.99,2017,Qtr 2,May,25,2017,Qtr 3,July,29
64336,6757,957,Delayed,1,1,272.95038,-448.34375,299.98,2017,Qtr 2,May,4,2017,Qtr 2,June,1
64343,2960,365,On-time,0,1,50.99,7.6368694,59.99,2017,Qtr 3,July,27,2017,Qtr 3,August,3
64352,8947,191,Delayed,1,2,170.07,66.06922,199.98,2017,Qtr 3,August,3,2017,Qtr 3,July,29
64354,8260,403,On-time,0,1,119.98,33.823185,129.99,2017,Qtr 2,June,13,2017,Qtr 1,February,18
64355,9039,403,Delayed,1,1,116.99,30.868265,129.99,2017,Qtr 3,August,28,2017,Qtr 1,March,2
64372,1433,627,Early,0,5,185.99,52.946033,199.95,2017,Qtr 3,August,30,2017,Qtr 3,July,31
64379,3294,365,On-time,0,3,169.9939,48.537804,179.97,2017,Qtr 3,July,2,2017,Qtr 3,July,8
64380,1524,1014,Delayed,1,5,215.9317,56.10129,249.9,2017,Qtr 2,April,7,2017,Qtr 3,September,12
64395,10794,365,Delayed,1,5,296.9758,30.309147,299.95,2017,Qtr 3,August,8,2017,Qtr 3,August,6
64397,1378,403,Delayed,1,1,111.36,7.736803,129.99,2017,Qtr 2,June,12,2017,Qtr 3,July,21
64399,10449,365,Early,0,3,188.94987,32.416653,199.99,2017,Qtr 3,July,14,2017,Qtr 2,April,1
64403,592,727,Delayed,1,1,175.99,49.438057,199.99,2017,Qtr 3,July,29,2017,Qtr 3,August,5
64405,841,502,Delayed,1,4,169.99,0,200,2017,Qtr 1,January,31,2016,Qtr 4,October,13
64410,7374,502,Early,0,1,42.505974,11.442436,50,2017,Qtr 2,June,21,2017,Qtr 4,October,17
64412,10,1014,Early,0,4,163.99,29.418673,179.97,2017,Qtr 3,July,25,2017,Qtr 3,August,8
64414,12267,502,Delayed,1,3,123.49,14.569604,150,2017,Qtr 3,August,5,2017,Qtr 3,August,23
64432,2236,1014,Delayed,1,3,146.2758,41.59398,149.94,2017,Qtr 2,April,20,2017,Qtr 4,October,30
64441,6733,403,Early,0,1,129.1051,47.081295,129.99,2017,Qtr 3,September,17,2017,Qtr 3,August,7
64447,4203,365,Delayed,1,2,101.97718,52.186356,119.98,2017,Qtr 3,August,2,2017,Qtr 3,July,28
64458,10456,365,Early,0,3,173.99,82.42485,179.97,2017,Qtr 1,February,1,2017,Qtr 3,September,3
64466,2410,403,Delayed,1,1,116.6643,-120.04015,129.99,2017,Qtr 3,July,11,2017,Qtr 3,September,13
64469,2677,191,Early,0,5,473.15112,218.9086,499.95,2017,Qtr 3,September,6,2017,Qtr 3,August,22
64478,9193,798,Delayed,1,2,143.94617,66.2516,179.97,2017,Qtr 3,August,2,2017,Qtr 3,July,21
64493,11584,403,Delayed,1,1,119.98364,11.977986,129.99,2017,Qtr 3,July,8,2017,Qtr 3,July,13
64494,7840,957,On-time,0,1,293.98,14.986456,299.98,2017,Qtr 3,July,27,2017,Qtr 3,July,6
64498,1052,502,Early,0,4,185.99,25.510382,200,2017,Qtr 3,August,5,2017,Qtr 3,August,19
64501,4834,1014,Delayed,1,3,124.79,63.07113,150,2017,Qtr 3,August,23,2017,Qtr 3,July,16
64503,4247,502,Delayed,1,5,223.16,8.994123,250,2017,Qtr 3,July,8,2017,Qtr 3,July,2
64505,2531,1073,Delayed,1,1,169.97182,39.35294,199.99,2017,Qtr 3,July,26,2017,Qtr 4,November,3
64506,11738,502,Early,0,5,224.99963,64.89624,249.9352,2017,Qtr 2,June,26,2017,Qtr 4,November,17
64509,5036,403,Delayed,1,1,109.19,-9.595163,129.99,2017,Qtr 3,July,25,2017,Qtr 3,July,24
64511,206,365,Delayed,1,1,53.98844,19.154526,59.99,2017,Qtr 2,June,16,2017,Qtr 3,July,9
64514,11398,502,Delayed,1,5,197.99,-260.3339,250,2017,Qtr 3,July,12,2017,Qtr 3,July,22
64515,586,191,Delayed,1,1,169.99678,-9.655607,150,2017,Qtr 3,August,29,2017,Qtr 3,July,15
64517,6534,1014,Delayed,1,5,199.82675,42.28924,199.99,2017,Qtr 4,October,2,2017,Qtr 3,August,6
64523,10248,1073,Delayed,1,1,176.13606,20.772848,199.99,2017,Qtr 2,May,14,2017,Qtr 1,March,14
64527,401,365,Delayed,1,5,248.59265,17.802519,299.95,2017,Qtr 2,May,30,2017,Qtr 3,July,3
64532,8166,1014,Delayed,1,3,134.65102,46.913986,149.94463,2017,Qtr 3,July,11,2017,Qtr 3,August,22
64533,4953,365,Delayed,1,5,293.98,69.7364,299.95,2017,Qtr 3,July,31,2017,Qtr 3,July,22
64536,3218,1004,Early,0,1,363.98,76.92375,399.98,2017,Qtr 3,July,8,2017,Qtr 3,August,18
64539,1116,365,Delayed,1,4,207.2829,102.21582,239.96,2017,Qtr 3,August,5,2017,Qtr 3,July,14
64541,4489,403,Early,0,1,103.99,42.976185,129.99,2018,Qtr 1,January,19,2017,Qtr 4,October,17
64543,7787,1004,Delayed,1,1,347.98,170.77168,399.98,2017,Qtr 3,July,30,2017,Qtr 1,January,25
64546,3879,1004,On-time,0,1,379.98,166.10863,399.98,2017,Qtr 3,August,7,2017,Qtr 3,August,15
64547,10561,403,Delayed,1,1,127.39,-304.8808,129.99,2017,Qtr 4,October,19,2017,Qtr 2,May,16
64548,11508,957,Early,0,1,287.95,32.530197,299.98,2017,Qtr 3,August,8,2017,Qtr 3,July,18
64550,11613,823,Early,0,1,49.998608,20.04174,79.98,2017,Qtr 3,August,6,2017,Qtr 2,June,18
64552,10586,781,On-time,0,5,79.97,24.304806,100,2017,Qtr 1,February,15,2017,Qtr 3,August,16
64554,6697,365,On-time,0,1,48.98,16.10608,59.99,2017,Qtr 3,August,14,2017,Qtr 3,July,16
64555,9731,627,Delayed,1,4,91.17131,1.9966176,99.96,2017,Qtr 1,March,17,2017,Qtr 1,January,10
64560,6731,502,Delayed,1,5,206.91081,56.106316,250,2017,Qtr 3,August,6,2017,Qtr 4,October,7
64566,5481,502,Delayed,1,5,228.27103,111.19302,250,2017,Qtr 2,April,26,2017,Qtr 3,August,29
64569,3668,1073,Delayed,1,1,196.3076,-58.136677,199.99,2017,Qtr 3,August,10,2017,Qtr 4,October,5
64570,2660,403,Delayed,1,1,129.99,-10.942944,129.99,2017,Qtr 3,July,24,2017,Qtr 3,August,18
64571,6051,1014,On-time,0,2,75.27283,31.862362,99.96,2017,Qtr 3,July,29,2017,Qtr 2,June,24
64572,46,365,Early,0,4,201.66731,3.278367,203.79611,2017,Qtr 2,June,18,2017,Qtr 2,June,30
64574,10338,191,Delayed,1,4,299.96823,101.89384,299.98,2017,Qtr 3,July,8,2017,Qtr 3,August,31
64579,2450,191,On-time,0,2,173.99474,-12.837666,199.98816,2017,Qtr 3,September,26,2017,Qtr 3,August,15
64580,2068,1073,Early,0,1,179.93575,22.904709,199.99,2017,Qtr 2,April,21,2017,Qtr 4,October,21
64587,9710,1004,Delayed,1,1,391.98,174.79834,399.98,2017,Qtr 4,October,2,2017,Qtr 3,July,15
64592,879,191,Delayed,1,5,484.48715,62.11823,499.95,2017,Qtr 3,August,15,2017,Qtr 3,August,26
64596,6842,365,Delayed,1,4,179.96404,49.975803,239.96,2017,Qtr 3,July,21,2017,Qtr 3,August,26
64597,2724,957,On-time,0,1,283.48,101.52044,299.98,2017,Qtr 3,July,29,2017,Qtr 3,August,5
64598,3143,365,Delayed,1,4,235.16,78.0191,239.96,2016,Qtr 4,October,10,2016,Qtr 1,January,2
64602,273,502,Delayed,1,1,41.485935,0.7037031,50,2017,Qtr 3,August,5,2017,Qtr 2,June,1
64605,10222,1014,Delayed,1,1,47.432663,24.292854,49.98,2017,Qtr 2,May,15,2017,Qtr 4,November,28
64610,2026,191,Delayed,1,5,488.84232,216.05954,499.95,2017,Qtr 3,August,18,2017,Qtr 3,July,11
64614,9325,502,Delayed,1,4,188.92114,59.267982,200,2017,Qtr 2,June,21,2017,Qtr 3,August,4
64615,8102,1073,Delayed,1,1,181.99,50.687016,199.99,2017,Qtr 4,November,4,2017,Qtr 2,April,24
64617,1271,191,Delayed,1,5,440.68478,47.25574,499.95,2017,Qtr 3,July,14,2017,Qtr 3,July,8
64619,6425,957,Early,0,1,287.95,78.697395,299.98,2017,Qtr 3,July,25,2017,Qtr 3,August,1
64622,10280,1014,Early,0,3,122.84,-134.15306,129.99,2017,Qtr 3,August,17,2017,Qtr 3,August,19
64626,1225,191,Delayed,1,1,97.278496,27.177807,99.99629,2017,Qtr 2,June,24,2017,Qtr 3,September,25
64630,1730,1014,Early,0,3,129.99,13.465184,149.94,2017,Qtr 4,December,3,2017,Qtr 4,October,2
64635,5150,403,On-time,0,1,122.84,33.07108,129.99,2017,Qtr 3,August,20,2017,Qtr 3,July,3
64648,5986,957,On-time,0,1,235.26456,91.11943,299.98,2017,Qtr 3,August,1,2017,Qtr 3,July,3
64658,10899,957,Delayed,1,1,239.96,19.649157,299.98,2017,Qtr 3,September,4,2017,Qtr 2,June,19
64659,5859,502,Delayed,1,2,105.57285,36.43716,100,2017,Qtr 3,July,25,2017,Qtr 2,June,16
64664,2343,1073,Delayed,1,1,189.99644,-40.30593,199.99,2017,Qtr 3,July,31,2017,Qtr 3,July,1
64666,3487,1004,Early,0,1,371.88986,183.94688,399.98,2017,Qtr 3,September,24,2017,Qtr 3,July,2
64671,1141,502,Delayed,1,5,232.76,-99.05944,250,2017,Qtr 4,October,6,2017,Qtr 2,April,25
64679,5251,1073,Delayed,1,1,174.57,22.005638,199.99,2017,Qtr 3,August,7,2017,Qtr 3,July,18
64685,1932,403,On-time,0,1,104.37556,27.881746,129.99,2017,Qtr 3,August,18,2017,Qtr 3,August,15
64690,9780,1073,Delayed,1,1,187.43,22.44231,199.99,2017,Qtr 4,December,2,2017,Qtr 3,July,24
64692,11789,1014,Delayed,1,4,187.43,89.28787,199.92,2017,Qtr 2,June,2,2016,Qtr 4,November,25
64693,866,191,Delayed,1,4,385.5295,21.60845,399.96,2017,Qtr 3,August,14,2017,Qtr 3,July,20
64696,5904,627,Delayed,1,4,174.57,59.436172,179.97,2017,Qtr 2,June,27,2017,Qtr 2,June,29
64699,9722,1004,Delayed,1,1,336.89087,144.82466,399.98,2017,Qtr 3,August,18,2017,Qtr 3,August,9
64702,11117,365,Delayed,1,5,261.80188,68.40013,299.95,2017,Qtr 3,July,27,2017,Qtr 3,July,20
64703,12089,502,Delayed,1,2,100.38778,31.69337,100,2017,Qtr 3,September,23,2017,Qtr 3,July,19
64706,11722,365,Early,0,3,167.37,48.511303,179.97,2017,Qtr 3,August,4,2017,Qtr 3,July,19
64709,777,502,On-time,0,5,224.99,12.454497,250,2017,Qtr 3,August,17,2017,Qtr 2,April,19
64717,9283,365,Delayed,1,1,56.99,17.997555,59.99,2017,Qtr 1,March,22,2017,Qtr 3,July,3
64718,4451,1014,Early,0,3,149.99864,-29.8575,149.94,2017,Qtr 3,August,19,2017,Qtr 4,October,21
64721,6988,1004,Delayed,1,1,383.46704,122.156815,399.98,2017,Qtr 2,June,16,2017,Qtr 3,August,5
64724,2623,502,Delayed,1,3,150,67.60991,150,2017,Qtr 3,July,8,2017,Qtr 3,July,22
64730,2627,772,Delayed,1,1,65.51476,19.58821,73.266266,2017,Qtr 2,June,18,2017,Qtr 3,August,7
64735,2997,1014,Early,0,1,43.984337,13.194192,49.98,2017,Qtr 3,July,7,2017,Qtr 3,July,8
64737,2715,502,Early,0,3,124.79,58.945103,150,2017,Qtr 2,May,24,2017,Qtr 2,June,24
64741,6298,403,On-time,0,1,107.91389,43.162098,129.99,2017,Qtr 3,July,14,2017,Qtr 4,November,14
64745,2220,1073,Delayed,1,1,188.9879,21.297167,199.99,2017,Qtr 2,May,5,2017,Qtr 2,April,9
64752,352,502,Delayed,1,3,143.94923,78.798454,173.53117,2017,Qtr 3,September,11,2017,Qtr 3,September,1
64755,310,365,Delayed,1,2,115.18,36.242542,119.98,2017,Qtr 3,July,2,2017,Qtr 2,April,25
64757,1717,1004,Delayed,1,1,335.97083,132.36542,399.98,2017,Qtr 4,November,9,2017,Qtr 2,June,18
64762,10620,728,On-time,0,2,59.674232,28.18178,79.95324,2017,Qtr 2,June,23,2017,Qtr 3,July,6
64763,10438,1014,On-time,0,1,45.48195,14.703339,49.98,2017,Qtr 3,August,4,2017,Qtr 3,July,31
64764,8763,1073,On-time,0,1,195.97093,19.080725,199.99,2017,Qtr 3,August,7,2017,Qtr 3,August,8
64773,7323,403,Early,0,1,124.79,57.631023,129.99,2017,Qtr 3,July,1,2017,Qtr 3,July,14
64778,9306,502,On-time,0,5,245.98,65.50867,250,2017,Qtr 3,August,23,2017,Qtr 2,June,26
64779,6965,1073,Early,0,1,191.99,51.79233,199.99,2017,Qtr 2,May,16,2017,Qtr 3,August,24
64781,445,365,Delayed,1,4,189.93253,29.31257,215.82,2017,Qtr 3,August,24,2017,Qtr 3,August,3
64789,2592,19,Early,0,1,103.99,-146.84175,129.99,2017,Qtr 1,March,4,2017,Qtr 3,July,27
64794,2405,627,Early,0,2,83.990944,-122.88545,79.98,2017,Qtr 2,May,28,2017,Qtr 2,June,12
64809,573,502,Delayed,1,4,179.99,63.700905,200,2017,Qtr 2,May,2,2017,Qtr 3,July,17
64813,6224,1014,Delayed,1,2,83.99394,6.7263265,99.96,2017,Qtr 2,June,18,2017,Qtr 1,February,13
64817,1471,191,On-time,0,2,173.99,49.18189,199.98,2017,Qtr 3,July,3,2017,Qtr 3,July,21
64826,10110,1073,Delayed,1,1,174.57,17.433157,199.99,2017,Qtr 2,June,12,2017,Qtr 3,July,20
64833,9127,1073,Early,0,1,189,-5.844739,199.99,2017,Qtr 3,August,4,2017,Qtr 3,July,25
64835,11785,1004,On-time,0,1,335.76514,102.463875,399.98,2017,Qtr 3,August,1,2017,Qtr 2,June,18
64842,10739,191,Early,0,1,430.77728,-41.351795,532.58,2017,Qtr 2,June,29,2017,Qtr 2,June,28
64844,12256,502,On-time,0,4,191.94635,62.623394,199.99,2017,Qtr 3,September,22,2017,Qtr 2,June,13
64845,4697,1073,Delayed,1,1,148.47087,48.98198,199.99,2017,Qtr 3,August,3,2017,Qtr 3,July,18
64847,9409,957,Early,0,1,319.98,134.02797,299.98,2017,Qtr 3,August,30,2017,Qtr 3,August,8
64849,7511,191,Delayed,1,5,498.3208,-404.2494,499.95,2017,Qtr 3,September,27,2017,Qtr 3,August,21
64850,6576,502,Delayed,1,5,233.7986,-475.66986,250,2017,Qtr 4,October,5,2017,Qtr 3,July,3
64853,9636,1014,Delayed,1,1,41.881737,1.3174133,49.98,2017,Qtr 3,August,19,2017,Qtr 3,August,12
64857,9261,828,Delayed,1,1,22.669052,-4.095655,24.99,2017,Qtr 2,June,20,2017,Qtr 3,September,6
64860,12432,1004,Delayed,1,1,395.98,164.63655,399.98,2017,Qtr 3,July,25,2017,Qtr 3,August,22
64865,4880,502,Delayed,1,1,47.982384,16.353346,50,2017,Qtr 3,July,19,2017,Qtr 1,February,24
64866,8994,1004,Early,0,1,377.98,126.3367,399.98,2017,Qtr 3,July,28,2017,Qtr 3,July,27
64867,13157,1349,Delayed,1,1,453.28812,123.69482,452.04,2017,Qtr 2,April,2,2017,Qtr 2,June,25
64868,3096,957,Delayed,1,1,296.9757,132.78156,299.98,2017,Qtr 3,August,27,2017,Qtr 3,July,14
64869,5567,1073,Early,0,1,179.984,58.937935,199.99,2016,Qtr 4,December,30,2017,Qtr 3,July,11
64873,6660,1073,Early,0,1,165.99,52.82616,199.99,2017,Qtr 3,August,13,2017,Qtr 3,July,17
64880,2859,365,Delayed,1,3,163.9851,74.813866,179.97,2017,Qtr 3,August,8,2017,Qtr 3,August,21
64885,11874,202,Delayed,1,2,105.5717,-26.907562,119.97,2017,Qtr 2,June,30,2017,Qtr 2,June,22
64892,3556,191,Early,0,4,359.98,166.87617,399.96,2017,Qtr 3,August,2,2017,Qtr 3,July,21
64895,5067,1014,Early,0,5,189.81088,32.73675,249.9,2017,Qtr 3,September,1,2017,Qtr 3,August,15
64899,11257,403,Early,0,1,109.19,-12.284394,129.99,2017,Qtr 3,August,27,2017,Qtr 3,August,20
64902,7652,365,On-time,0,1,52.79,11.265169,59.99,2017,Qtr 3,July,29,2017,Qtr 3,August,18
64903,1555,403,Delayed,1,1,117.048195,55.564747,129.99,2017,Qtr 3,July,21,2017,Qtr 3,July,27
64905,3051,627,Delayed,1,3,98.988,34.868942,119.98,2017,Qtr 3,July,22,2017,Qtr 3,July,23
64910,5799,502,Delayed,1,3,150,0,150,2017,Qtr 3,August,8,2017,Qtr 3,August,4
64911,1653,1014,Delayed,1,3,122.8989,43.500416,149.94,2017,Qtr 4,October,7,2017,Qtr 3,August,26
64912,12231,365,Delayed,1,4,195.99896,81.307076,239.96,2017,Qtr 2,June,25,2017,Qtr 3,July,2
64916,2404,627,Delayed,1,4,169.99,55.52164,179.97,2017,Qtr 2,April,1,2017,Qtr 3,September,13
64918,4761,1073,Delayed,1,1,181.99,59.198067,199.99,2017,Qtr 3,July,20,2017,Qtr 3,July,20
64923,6177,403,Delayed,1,1,119.97681,6.509291,129.99,2017,Qtr 4,December,2,2017,Qtr 3,July,7
64924,6648,403,Delayed,1,1,127.39,-95.20526,129.99,2017,Qtr 3,July,27,2017,Qtr 1,February,22
64925,2146,502,On-time,0,1,48,-69.1861,50,2017,Qtr 4,November,29,2017,Qtr 2,June,30
64932,9375,957,On-time,0,1,248.98,35.16694,299.98,2017,Qtr 2,May,4,2017,Qtr 3,August,17
64933,101,627,Delayed,1,4,126.09,36.33557,149.94852,2017,Qtr 3,August,29,2017,Qtr 3,July,21
64935,11755,627,Delayed,1,1,36.472965,11.728481,39.99,2017,Qtr 2,June,6,2017,Qtr 3,September,21
64936,5055,957,Early,0,1,247.5692,26.141014,299.98,2017,Qtr 3,August,7,2017,Qtr 3,July,21
64937,6608,502,On-time,0,4,191.9517,77.915504,200,2017,Qtr 2,April,6,2017,Qtr 3,July,4
64941,5461,1004,Early,0,1,363.98,39.174934,399.98,2017,Qtr 3,July,8,2017,Qtr 3,July,22
64954,9192,403,Delayed,1,1,130.48157,58.978615,129.99,2017,Qtr 3,August,26,2017,Qtr 3,August,4
64958,1379,627,Early,0,3,108.5695,-20.92101,129.99,2017,Qtr 3,August,14,2017,Qtr 2,May,13
64966,1043,403,Delayed,1,1,120.89,58.43122,129.99,2017,Qtr 3,July,11,2017,Qtr 3,July,27
64969,9675,957,On-time,0,1,251.97049,127.48692,299.98,2017,Qtr 3,August,26,2017,Qtr 2,May,23
64972,1565,1004,Delayed,1,1,395.98,187.79497,399.98,2017,Qtr 4,December,6,2017,Qtr 3,September,2
64977,10297,776,Delayed,1,4,227.96,104.92183,299.95,2017,Qtr 3,July,14,2017,Qtr 3,September,13
64978,11566,502,Delayed,1,3,132.69196,44.593456,150,2017,Qtr 4,November,7,2017,Qtr 3,September,22
64982,5474,502,Delayed,1,1,41.5,12.134267,50,2017,Qtr 3,August,27,2017,Qtr 4,November,23
64993,9828,365,Delayed,1,3,179.9663,-41.551094,179.97,2017,Qtr 2,June,25,2017,Qtr 3,July,29
64998,8317,502,Delayed,1,2,95.25524,-5.802413,100,2017,Qtr 3,July,28,2017,Qtr 3,August,2
64999,11267,191,Early,0,4,392.15558,137.94606,399.98,2017,Qtr 2,May,25,2017,Qtr 3,July,2
65007,11941,403,Delayed,1,1,126.32623,-90.54772,129.99,2017,Qtr 3,August,13,2017,Qtr 3,August,7
65019,2340,1073,Delayed,1,1,148.55415,14.881847,199.99,2017,Qtr 2,June,13,2017,Qtr 3,September,22
65020,2327,1004,Delayed,1,1,377.98,104.04825,399.98,2017,Qtr 3,August,8,2017,Qtr 3,August,21
65025,8961,1073,Delayed,1,1,191.92123,46.87315,199.99,2017,Qtr 3,September,5,2017,Qtr 3,July,23
65033,1254,403,Delayed,1,1,118.29,3.2179248,129.99,2017,Qtr 3,July,10,2017,Qtr 4,November,4
65034,12288,191,Delayed,1,2,167.98051,-29.39596,199.98276,2017,Qtr 4,November,12,2017,Qtr 3,September,30
65035,8356,365,On-time,0,2,116.99,11.895518,124.9708,2017,Qtr 3,August,7,2017,Qtr 3,August,20
65043,9799,191,Delayed,1,2,190.93472,91.854706,199.98,2017,Qtr 3,July,28,2017,Qtr 3,August,11
65047,3281,403,On-time,0,1,107.92052,50.762775,129.99,2017,Qtr 3,July,14,2017,Qtr 4,October,29
65048,1619,1004,Delayed,1,1,371.87122,-36.934517,399.98,2017,Qtr 3,July,30,2017,Qtr 3,August,5
65051,8530,1004,Delayed,1,1,364.93195,12.739003,399.98,2017,Qtr 3,July,22,2017,Qtr 3,July,5
65054,8722,627,Early,0,4,165.94247,51.04126,159.9516,2017,Qtr 2,June,19,2017,Qtr 4,November,7
65055,10604,502,On-time,0,4,155.49484,35.173073,199.9954,2017,Qtr 3,July,21,2017,Qtr 2,June,8
65059,3383,1014,Delayed,1,3,139.5,12.748144,129.99,2017,Qtr 2,April,14,2017,Qtr 2,June,16
65068,6980,957,Early,0,1,283.48,74.37089,299.98,2017,Qtr 3,July,25,2017,Qtr 2,May,5
65070,7836,365,Early,0,3,152.95845,12.827604,179.97,2017,Qtr 2,June,18,2017,Qtr 3,September,2
65073,4573,365,Early,0,1,49.5138,1.922197,59.99,2017,Qtr 4,November,7,2017,Qtr 3,August,23
65081,5520,1073,Delayed,1,1,191.99,9.666161,199.99,2017,Qtr 1,March,30,2017,Qtr 4,October,2
65083,451,1073,Early,0,1,199.99,-79.39589,199.99,2017,Qtr 3,August,18,2017,Qtr 3,August,31
65085,9500,566,Delayed,1,5,128.69,56.577335,162.02298,2017,Qtr 3,August,19,2017,Qtr 3,August,16
65086,939,365,Early,0,4,232.42807,6.177444,239.96,2017,Qtr 3,August,17,2017,Qtr 3,August,21
65088,11221,1014,Delayed,1,5,227.47423,59.082264,249.9,2017,Qtr 3,July,22,2017,Qtr 3,August,21
65089,3909,627,Early,0,5,179.97,18.049986,199.99,2017,Qtr 3,July,23,2017,Qtr 3,August,16
65092,1588,403,Delayed,1,1,118.94033,57.96535,129.99,2017,Qtr 3,July,24,2017,Qtr 3,July,26
65094,11954,1073,Delayed,1,1,176.3855,43.162388,199.99,2017,Qtr 4,October,30,2017,Qtr 2,June,21
65100,7178,403,Delayed,1,1,108.429955,43.684593,129.99,2017,Qtr 2,June,22,2017,Qtr 3,July,7
65103,11777,1014,Delayed,1,2,94.962494,11.710627,99.96,2017,Qtr 4,November,2,2017,Qtr 2,June,28
65109,5663,957,On-time,0,1,296.98,76.99608,299.98,2017,Qtr 4,December,1,2017,Qtr 3,August,6
65112,8214,1014,Delayed,1,1,49.188957,-30.39371,49.98,2017,Qtr 3,August,7,2017,Qtr 3,July,27
65113,8198,1004,Early,0,1,341.2974,73.781746,399.98,2017,Qtr 2,June,18,2017,Qtr 3,July,5
65114,7785,365,Delayed,1,4,237.42484,62.378086,239.96,2017,Qtr 3,July,24,2017,Qtr 3,July,14
65119,3742,1004,Delayed,1,1,339.98,4.3520274,399.98,2017,Qtr 3,August,3,2017,Qtr 3,August,12
65121,3466,1073,On-time,0,1,185.99,84.56803,199.99,2017,Qtr 4,October,22,2017,Qtr 4,October,8
65124,392,957,Early,0,1,276.4898,124.04073,299.98,2017,Qtr 3,July,8,2017,Qtr 3,August,3
65127,5283,793,Delayed,1,2,204.87086,15.548464,239.96,2017,Qtr 3,August,5,2017,Qtr 3,July,6
65128,2625,365,Early,0,3,169.99222,53.785446,179.97,2017,Qtr 3,July,19,2017,Qtr 4,December,14
65130,4912,191,Delayed,1,4,327.98,-89.32284,399.96,2017,Qtr 3,July,28,2017,Qtr 3,August,27
65131,10861,1073,Early,0,1,191.9701,93.65194,199.99,2017,Qtr 3,July,28,2017,Qtr 2,May,30
65134,7251,957,Early,0,1,284.9741,88.20644,299.98,2017,Qtr 1,January,19,2016,Qtr 4,October,17
65136,11266,365,Delayed,1,2,97.49,36.393158,119.98,2017,Qtr 4,November,4,2017,Qtr 2,June,6
